story,Crime_0,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_6,Crypto/net_7,Crypto/net_8,Crypto/net_9,Crypto/net_10,Crypto/net_11,Crypto/net_12,Crypto/net_13,Inflation_0,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_17,Politics_18,Politics_19,Politics_20,Politics_21,Politics_22,Politics_23,Politics_24,Politics_25,Politics_26,Politics_27,Politics_28,Politics_29,Politics_30,Politics_31,Politics_32,Public services_0,Public services_1,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_11,Russia_12,Russia_13,Russia_14,Russia_15,Russia_16,Russia_17,Russia_18
101aac4cca5e3ca9a25e71d9c6f6223e604d2a64,,,,,,,,,,,,,,,,,-0.0001815287221585763,0.00014878521095960454,0.00026526317037238543,-0.00029081755251024986,0.0005358485787719997,-1.7438590934460102e-05,0.00037903135068211675,-0.00021421638483963491,0.00046927729445108996,0.0003886706857203345,-0.0003207724671091907,0.0003004358486219244,-0.0002198906650163871,0.00043670842756388713,-0.0003912364396819303,0.00046435945745892113,-0.00043926251528797824,4.3723638599995165e-05,-0.0003710546271111651,0.0004592068067083158,-0.0003921792759239949,0.0003003791974316599,-0.0006328378157078821,0.00012519514314682722,0.00036868762279347296,0.000538042660795917,-0.0005649214697895366,1.9084877633494547e-05,-0.00022635607811809016,0.0004964487106320142,-0.0002611256816076367,-0.0005548102593311947,0.0007407173843755211,,,-0.0002376208983890861,0.00018418074983323146,-0.0004866091252083585,-6.586222519514148e-06,-0.0006593372281143967,0.0002335083034564214,0.00023417453564029294,5.95924092572878e-05,0.00038390210828193917,-0.0004251745699991949,0.0005053349789913418,0.000471176188412449,-0.00011456750395183967,0.0008922273575057333,-0.00048626419792461596,7.500278201628637e-05,9.243081753287734e-05,0.00030097601999150097,6.957493577835865e-05
101af8d9e3480e92326e46c0825383814ec170ed,,,,,,,,,,,,,,,,,5.393200643834918e-05,-5.7167899828252305e-05,-7.319428393306099e-05,8.394228497192268e-05,-0.00013142463728397873,-2.162118953478592e-05,-9.606904909696922e-05,6.983177946224089e-05,-0.00010853328370412065,-8.550541679728087e-05,8.554143869437338e-05,-8.847288828909693e-05,8.445082231152099e-05,-0.00010714128362914165,0.0001199662849708317,-0.00014532438621635437,0.00012456951523992022,-6.637271405416232e-07,8.542748905692734e-05,-0.00011836195467771854,9.651346874349167e-05,-7.79387301448459e-05,0.00016398586489641985,-3.245334930759831e-05,-9.345976355235053e-05,-0.00014268059878081482,0.0001443438782464078,-9.594121309213905e-06,9.963190739191576e-05,-0.00010937389308661341,-0.00010678652564889886,0.00012137684732297694,-0.00015961903197527524,,,,,,,,,,,,,,,,,,,,,
1042a09ee84a691685fe5482e2bc4d9f6916f03d,,,,,,,,,,,,,,,,,5.689731980277088e-05,-5.412932805947875e-05,-7.124338659121322e-05,6.675179412860547e-05,-0.00012346326422194183,-1.6015907381537368e-05,-9.439352687549895e-05,7.203316998320914e-05,-0.00010119632601212936,-9.249907767461897e-05,8.126386761908073e-05,-7.81314502124175e-05,7.45633123873276e-05,-9.117215728980698e-05,0.00010773227074400429,-0.00011913262412137956,0.00012817286447822047,1.1540766680736883e-05,7.5282032287673e-05,-0.00011253787240136112,8.42323940508615e-05,-7.472779532754348e-05,0.00015728814698012794,-2.2981457175019686e-05,-8.35260638224547e-05,-0.00012506032639697225,0.00013526334607560594,-6.135181301546043e-07,7.485720501046906e-05,-0.0001037900922730568,-4.976139089943679e-05,0.000115067095654433,-0.00015370773697384208,,,,,,,,,,,,,,,,,,,,,
105c1a3f519570d4257fa8429fd202a41681ada3,,,,,,,,,,,,,,,,,-6.850560358941339e-05,6.293495163995331e-05,9.355005466841321e-05,-0.0001014949233027855,0.00017973780458993202,1.596744191420604e-05,0.0001381098692710028,-8.528052038364354e-05,0.00017828427030989525,0.00011067989347188114,-0.00012620465438165454,0.00011019996857288222,-9.263862748240218e-05,0.0001636083015032607,-0.00013872998337515266,0.00016826666652466568,-0.00018372103356460907,1.2063251790284704e-05,-0.0001227600174223765,0.0002002008061598162,-0.00014147993081005167,0.00012448982379826147,-0.0001857697149047525,8.484504689786866e-05,0.00012398948175486898,0.00020761780902072693,-0.00019571052914451996,-1.414149022776892e-05,-9.563615645441842e-05,0.00016723693928735836,-1.77597654216461e-05,-0.00018998991237613796,0.00021745320571717056,,,0.0005757005308184176,-0.0011709978492698092,0.005301005498150008,-0.000439363305507404,0.0010080906175127622,-0.0015496695265414125,0.000933003519649208,-0.0005979361039586421,-0.0020814366327733384,0.0006490048017578628,-0.002453706723731368,-0.0013362988270863383,0.0007342405415345981,-0.0028779127396318677,0.0027033453800604035,-3.564608161931793e-05,0.00039017188262996773,-0.0004068833803652866,0.0021790537136879735
107e1d0e6cda7637e09776ad13898d74fd7072a7,,,,,,,,,,,,,,,,,0.0001997554399071215,-0.0002006582700193074,-0.0002658661356784672,0.0002630360867227762,-0.00047351304756828097,-6.0959810953382866e-05,-0.0003461989446841993,0.00025014306630025606,-0.00040516342590318365,-0.0002761423181281142,0.0002584238412433043,-0.00026707383568271226,0.00027585074283085494,-0.0003421683217669756,0.00036704257751911677,-0.00043577271089726734,0.00039812380561138826,-5.534642468007307e-07,0.00025630159036294615,-0.00037954718012361117,0.0002809091436588837,-0.00024083384367799636,0.000528809701353784,-8.797835410683107e-05,-0.000289788062209279,-0.00042908503108091654,0.000431201957986029,1.8782054975917465e-05,0.0002365832119707535,-0.000331771744871898,-0.0001425563812574159,0.00037746018270122593,-0.000472306448210647,,,,,,,,,,,,,,,,,,,,,
108ac41c7c415ec4e8e8c4284a1dd2d7f8848db4,,,,,,,,,,,,,,,,,0.00011153775868124177,-0.00010712431099530839,-0.00014427055008035632,0.00013035685724691363,-0.00024246971061127402,-3.2855226961517244e-05,-0.0001881612072643205,0.00012554419145742733,-0.000191161036811856,-0.00015232391479918334,0.00016293096510925265,-0.00016550517312454674,0.00014243950493501905,-0.00018278137036042822,0.0002015606151478252,-0.00019450703011549507,0.00024005518162176632,5.43717630909678e-07,0.00015184666450987374,-0.00022599968661207888,0.00015783263336153857,-0.00015181816773364752,0.00021247830864006283,-0.00010288011628385789,-0.00015680970393344045,-0.00023963930127566591,0.00023634952459640105,2.6696604334749998e-05,0.00018678177917447937,-0.00021534934053152408,-0.00019378924445268258,0.00017074863319450754,-0.00022256039544726967,0.000306304074154966,0.00030592128151125204,,,,,,,,,,,,,,,,,,,
109874286d36462a365b8a3a5ec9b1212f976960,,,,,,,,,,,,,,,,,0.00022251878521027348,-0.000342026554995649,-0.0002447348064095814,0.00010421455820901074,-0.0002320047957125905,2.253382828311173e-06,-0.00020176674348202847,0.00015894337724570292,-0.00028926161766475167,-0.00021428339143289912,0.00023429237133950872,-0.0001331069795019041,0.00013952372119542826,-0.0001461229369938503,0.00018119674955441756,-0.00024247314104419834,0.00037021289115725744,0.00017478314289484642,0.0001281064202358008,-0.00019964041028099457,0.00023876384890917496,-0.00020220614268504512,0.0002527439685788271,-0.00016408075091087755,-0.00014011338954944834,-0.0003219642249633701,0.00036741978423159493,1.9509004216775535e-05,0.00042097481696167925,-0.0002678896036012845,-0.001502367376905893,0.0002579304786652003,-0.0002337445071622004,,,,,,,,,,,,,,,,,,,,,
109bdf691a18e8a3dd71d28a544702e392719dd1,,,,,,,,,,,,,,,,,4.496729964722447e-05,-4.0053015720939196e-05,-5.66880316963343e-05,4.870029321994463e-05,-8.31787432178381e-05,-2.740408941724006e-05,-8.904647646012481e-05,5.349236641206335e-05,-8.580178045124181e-05,-4.5972752305104795e-05,5.953764163130177e-05,-6.680663859553172e-05,8.26501181879798e-05,-6.990466569905054e-05,6.822281714476304e-05,-9.280428998675145e-05,7.938416007480107e-05,-5.198221680397583e-06,6.417482589388032e-05,-7.436447838741057e-05,6.48828737040513e-05,-5.0046316159462476e-05,9.184953385902022e-05,-4.249173384196088e-05,-8.329795608676447e-05,-0.00010228794439222133,9.128223158613849e-05,2.5517572391687372e-05,3.889233867789403e-05,-7.810705416378492e-05,-2.579609908323605e-05,9.93354603695542e-05,-0.00010814298040626288,,,,,,,,,,,,,,,,,,,,,
10b29c21adb6e719443d3552934390fe6ecaba9c,,,,,,,,,,,,,,,,,3.461758197453048e-05,-3.567095754164161e-05,-4.878587977208014e-05,5.007840251868104e-05,-9.701304227131762e-05,-2.57806588499339e-05,-5.354712973588296e-05,4.822445997283427e-05,-4.5101851288056134e-05,-4.214341542943669e-05,5.726370077501321e-05,-6.95684317859093e-05,5.9538054902512344e-05,-8.230391519655302e-05,7.764527610053539e-05,-9.893539806643051e-05,0.00010052423425131778,-9.105673177911372e-06,6.64650352136904e-05,-7.302461676860097e-05,5.2202332230522714e-05,-5.549447149025291e-05,9.828120434573909e-05,-4.477237022420628e-05,-7.036109635732784e-05,-8.489592342257672e-05,9.916322071378979e-05,2.4487334213429245e-05,8.826326552121202e-05,-9.285915435897589e-05,-0.00011093390077380918,5.717630868852091e-05,-0.00011059150879447221,,,,,,,,,,,,,,,,,,,,,
10bc822761f201a77aa5a453bf5c6449698853ba,,,,,,,,,,,,,,,,,2.3822391290388783e-05,-2.8603411333386003e-05,-3.684745215702125e-05,4.367480238675436e-05,-5.6676698397129703e-05,-3.035186602731973e-05,-5.7248060785636864e-05,4.1193769192732996e-05,-3.859991445773458e-05,-2.6629678686924388e-05,3.297109582080785e-05,-4.606194750196037e-05,5.579831229962332e-05,-4.537999115664069e-05,5.289710312857483e-05,-6.339358384032132e-05,5.073569476252272e-05,-4.422288236015162e-06,5.33900362999095e-05,-5.338208407155992e-05,2.904264023151152e-05,-3.771689149954102e-05,4.824205919324713e-05,-2.511805140260745e-05,-3.664863401191604e-05,-6.0112624308717526e-05,5.256817322339763e-05,2.192951777191217e-05,0.00010413960909936552,-6.272416235130463e-05,-9.367636663926969e-05,5.551537106090589e-05,-5.509348392241574e-05,,,-0.00045393701854253563,0.0010853607762386032,-0.005768426769073966,0.0003092372537876768,-0.0006867667276312507,0.0014379720900264807,-0.0007809731139631038,0.00013163658456079525,0.0018861063684832008,-0.0005067251293820437,0.002317223868101897,0.0012110286016439008,-0.0008651766446046246,0.0018170932779818473,-0.002809405058747253,-0.0005343984293793456,-0.0016721921021774625,-0.0003960573643078358,-0.0024894877219583866
10be09a6f63af830a3bc0467038bef40bed180c2,,,,,,,,,,,,,,,,,6.526299001176866e-05,-6.561049333203393e-05,-8.717497660446004e-05,9.71693065720867e-05,-0.00014335309363632247,-1.7686571221801854e-05,-0.00010300348566329913,7.240959512596037e-05,-0.00011167840542977258,-7.589017030349972e-05,9.371673243026345e-05,-0.000104715148339937,0.00011114757246600383,-0.00010307265917821885,0.0001250932153231294,-0.00010553792544792045,0.00015260241797964075,-6.906167789489027e-06,9.602791731703629e-05,-0.00011463012557330886,7.720319760789681e-05,-9.556355654070914e-05,0.0001284181181731922,-7.218684263428023e-05,-8.156068726850876e-05,-0.00012379548274608497,0.0001470251509211528,3.965508546891053e-05,0.00012706894025603133,-0.00013059309336878729,-0.00019127983052406395,0.00011193968032356769,-0.0001402120628315477,,,0.0006358274206445112,-0.0006340335478976331,0.000350313013581377,-0.0005397630699646982,0.0006238113311842475,-0.0004090840142026876,0.0005820450401497318,-0.00033196343600055977,-0.0005083421154264611,0.0006531065410642032,-0.0005859665161115012,-0.0005835089230268832,5.707873253569493e-05,-0.0007550374371124331,0.0008170804125418802,-0.0006283114945555826,0.0005868188902257499,-0.00037851100324035546,0.0005690291912802849
10e46754894c765a3a92df571c73c0d789464ad0,,,,,,,,,,,,,,,,,0.00010693158989900713,-8.780073705183969e-05,-0.00012310942965379403,0.00010584814033321604,-0.00016643742164660952,-5.4890328136919354e-05,-0.00017581456349067442,0.00013454510244588773,-0.00015012948356371136,-0.00010649882758426545,0.00011729493074244697,-0.0001647584657247412,0.0001388711071092096,-0.000143350630485547,0.00015248207965301173,-0.00019754397718001182,0.00019158329328605207,1.5998527221964943e-05,0.00014003900943574993,-0.00017577776617131152,0.00012859236682514764,-0.00012989713638067451,0.00017330869895109237,-9.858939844626326e-05,-0.0001576683200289021,-0.00022985314467742252,0.00017490835113163168,5.6845564847026305e-05,0.00012462165897319133,-0.00017662877498054276,-0.00014294151109124382,0.00019365840933529134,-0.00020369657854866054,,,,,,,,,,,,,,,,,,,,,
10f2ed94be3e18d4c74783e25d28ada164699622,,,,,,,,,,,,,,,,,9.506851340861742e-05,-9.289907497127096e-05,-0.00012018307139332923,0.00013566195039864235,-0.00022367797178928043,-2.48086058736739e-05,-0.00016488274823156903,0.00012450605175945393,-0.0001865475569308335,-0.00010932073693619847,0.0001308219282459109,-0.00012445514674901836,0.00014645463882031345,-0.00014638186574387774,0.0001698134455593738,-0.00020925136268182466,0.00019473220562955492,5.997189903120292e-06,0.00014011506838563972,-0.00018013235053955718,0.0001492756570111094,-0.00014897960702535407,0.0002776439598123079,-4.745250979508304e-05,-0.0001470113937402796,-0.0002243174319041056,0.0002331259090438808,6.305740329349089e-06,0.00014292510619189126,-0.0001691769575915063,-0.0001086080868670942,0.000250180639380852,-0.0002506964673961564,,,,,,,,,,,,,,,,,,,,,
112a02afd59c1cc2ce5331cea3659de131115ca6,,,,,,,,,,,,,,,,,0.00032850721218950877,-0.0003253410359040456,-0.0003915011977286063,0.000438225747183182,-0.0006918479752720886,-0.00011891350775570223,-0.000527324659210631,0.00037139381908332127,-0.0005913014093007561,-0.00039384281609695666,0.00041842640745537614,-0.00041365795873432045,0.0004402065903273951,-0.0004986163321241603,0.0005377606800570317,-0.0006650503477482493,0.0005639530001370212,-1.0740779864793453e-05,0.0003925994488543673,-0.0005677785629946729,0.00044002623577973763,-0.00038009163492259404,0.0007274834035382303,-0.00015921013646544166,-0.00041487066829328694,-0.0005933476521067678,0.0006121154123246608,1.3300200757618254e-05,0.00038487081399808784,-0.0004644584626643017,-0.0002627796482598539,0.0005580805324806239,-0.0006447228045316005,,,,,,,,,,,,,,,,,,,,,
114763d717af0cd9f836d72cbf5dc12c978b09a4,,,,,,,,,,,,,,,,,-3.3969059524875364e-05,5.0355405967298144e-05,7.269127082481776e-05,-8.055303999344402e-05,0.00014765895871856355,1.8068972554998345e-05,0.00014470377402270792,-5.901738885888602e-05,0.00016437421411814065,0.0001309266236280838,-8.453559010070105e-05,4.223101302860933e-05,-4.997036656343745e-05,0.00011799198280982464,-9.553032256160224e-05,0.00017845924793618987,-0.00010640566586235783,2.812879299884946e-05,-6.651167602808985e-05,0.00012310366844880743,-9.449715764396171e-05,9.311026177260629e-05,-0.00026266481698363994,-3.696419882787439e-05,0.00011199368596778866,0.00017554271018009062,-0.0001173378902146724,-8.375753989964472e-07,-2.5336370685508103e-05,0.00011635645489204631,-0.00016948464346333353,-0.0002515496308434222,0.00021664756594812163,,,,,,,,,,,,,,,,,,,,,
119a116c41a3e54cefdf9f7bc125fb19062febea,,,,,,,,,,,,,,,,,8.33526856696659e-05,-0.0001083351519164506,-0.00013430740148714145,0.00014057809195214564,-0.00024133184796574424,-5.753697407064401e-05,-0.00018367917269839716,0.0001312857977411798,-0.00020267067547884501,-0.00010773223944249082,0.00016338467499162274,-0.00014440624957462364,0.00022365734569653763,-0.0001771791618417881,0.0001947852988145683,-0.0002551648853446691,0.00023978233656286874,-9.6664658505577e-06,0.00014112573825507039,-0.00021676166440471939,0.00016984528823389108,-0.00016366906499312836,0.00028697061351215373,-7.8668009421211e-05,-0.00016998510469503833,-0.00022797720319702851,0.00028225369967964636,6.243916987064213e-05,0.00016254541054408012,-0.00021383795268333606,-0.00019584501976481852,0.00018107197835235875,-0.00028739214261974807,,,0.002630290911438708,-0.002890689830822421,0.0026376731610128806,-0.002374789622263003,0.0036691139746390803,-0.0021649512396551126,0.0027057208735322908,-0.001002793092615585,-0.002571123597041677,0.002479350013875697,-0.0033828233892779173,-0.003173291093052784,0.0006548374925425758,-0.00503683045115754,0.0026433592039831464,-0.0014199975818665212,0.0028119195104819384,-0.0011859191849080313,0.0020683726871987135
11b679ad8dd4a195e1e93415a817a263494dd557,,,,,,,,,,,,,,,,,7.920085690614191e-05,-9.249630340911825e-05,-0.00012033012267151643,0.00013053798921208086,-0.00021556049463527802,-2.8080908571567004e-05,-0.00016491052317957783,0.00011190337541676915,-0.00018930645497436914,-0.00012383287601143065,0.00013996216080627762,-0.0001220484332871325,0.00015195108573454777,-0.00016376142380010916,0.00017564532385276843,-0.000224444241897735,0.00020892877404741182,-3.257915311874769e-06,0.00012363767011788112,-0.00019105204160534735,0.00013590300233111603,-0.0001414098596911324,0.00027426931546411897,-5.481233087719087e-05,-0.00014078000423967373,-0.00022304004908816222,0.0002342842858221707,2.5490251460082898e-05,0.00014886234349665298,-0.0001796977218702051,-0.00014089830928681543,0.00018777490057213676,-0.0002373119365488346,,,,,,,,,,,,,,,,,,,,,
11e9c5e2838e6a54e5a2a49b8390989523c9d04f,,,,,,,,,,,,,,,,,0.0002104065144699387,-0.00019681479041398209,-0.00027762729291111747,0.00025645423070586764,-0.0004642883997676443,-5.7424411844596686e-05,-0.00036272333340269116,0.00025453140662845086,-0.0004449729561788078,-0.00031481780930842773,0.0003171990184843141,-0.000283185373553038,0.0002528004276152989,-0.00034398941987376765,0.0003624447837481798,-0.0004407017029713445,0.00040586014145336776,-7.63235969870482e-06,0.0002695336922845169,-0.00040883697755545844,0.00030991583830178597,-0.0002822404841974741,0.0005076412773439296,-0.00011842461174282375,-0.00029146801602433835,-0.00044346550967035115,0.0004312711161755442,1.1102258071029468e-05,0.00025557343899913255,-0.0003647738785406768,-6.210279689050852e-05,0.00041608722350321256,-0.0004555517917634805,,,,,,,,,,,,,,,,,,,,,
1200499d9ba200feb2d9ca1881c4b597e8059487,,,,,,,,,,,,,,,,,5.931102625729087e-05,-5.891987005191843e-05,-8.089397727042367e-05,0.00011250695906393987,-0.00016389464086146482,-2.2149824774950086e-05,-0.00010753149981381036,9.173857015391915e-05,-0.00011560307048318535,-8.94619708121634e-05,0.00010402666922037466,-8.663803482825374e-05,9.713120875611274e-05,-0.00011668156486913616,0.0001223010009820847,-0.00017761233862969694,0.00013579045390080388,-3.204142064538056e-06,0.0001124609958067669,-0.00012788646465500692,0.00010969958564012667,-8.561487217006791e-05,0.00021826331329889248,-2.328353928088409e-05,-0.00010145479268472966,-0.0001601071635206452,0.00018262645667824976,2.3544193324851425e-06,8.327042138672836e-05,-0.00012172840824526445,-4.323198773729757e-05,0.00015087336804022963,-0.00019910607779884929,,,,,,,,,,,,,,,,,,,,,
120e59901fe266c36ece819e2e69de41eb1ed7a7,,,,,,,,,,,,,,,,,0.00013085744240044978,-0.00010095347513342396,-0.00013797493635642866,0.000106244495354149,-0.00025209833545016897,-2.494291284216898e-05,-0.00018413802574040853,0.0001437652114477505,-0.00019847866216546746,-0.00013978526160516062,0.00013577761643380234,-0.0001830759834329991,0.00012764649406360012,-0.00015682411220881338,0.00019522454972718145,-0.00020169500538248276,0.00023453290509589664,1.5404531938243362e-05,0.00015489410629742034,-0.00020554947632698097,0.00015254286175080491,-0.00013521082172414042,0.0002558485561622503,-6.0489956583592675e-05,-0.00014498178270113218,-0.0002488476761113202,0.0002177274980263769,2.8958099925296864e-05,0.00013185249201935788,-0.00016793180712008123,-2.149719950523361e-06,0.00027627083580782064,-0.0002312803127563312,,,,,,,,,,,,,,,,,,,,,
